date,title,type_new
2024-02-02,culpar gobernar exdirector dapre duque petro panamericano,Politica
2024-02-02,id fundacion ivan duque lanzar programa promover liderazgo juvenil,Politica
2024-02-01,barranquilla merecer gobierno pedir perdon escaf perdida panamericano,Politica
2024-02-01,brecha genero reflejo financiacion campana politica 2023,Politica
2024-01-31,agredir familiar exponer imagen ralear duque petro,Politica
2024-01-31,agmeth escaf pedir respuesta presidente petro silencio panamericano,Politica
2024-01-31,armar benedetti salir defensa veronica alcocer polemica viaje,Politica
2024-01-29,colombia humano version donacion fecode,Politica
2024-01-28,pacto historico unir hundir david racero llamado presidente petro,Politica
2024-01-28,senadora valencia cuestionar contrato colpensión sugerir entrega mermelada,Politica
2024-01-28,vargas llera responsabilizar gobierno petro gestion incendio pais,Politica
2024-01-27,carta respuesta casa narino   secreto,Politica
2024-01-26,catherine juvinao denuncia hackear instagram escalar situacion,Politica
2024-01-26,pacto historico anuncio paso convertir él partido unico,Politica
2024-01-25,defensa humberto calle director dian apoyar él,Politica
2024-01-25,cne anunciar duro sanción candidato informar ingreso gasto,Politica
2024-01-25,partido politico colombia recibiran plata ano,Politica
2024-01-25,fuerza pacto sonar partido,Politica
2024-01-23,viable mais propuesta petro unir él partido,Politica
2024-01-23,partido conservador negar reunión minsalud reiterar votar reforma,Politica
2024-01-23,pacto historico pleno apoyar idea presidente petro unico partido,Politica
2024-01-22,ocupar curul piedad cordoba debate lista pacto historico,Politica
2024-01-22,regresar direccion unico lar futuro partido,Politica
2024-01-22,integrante comision genero alianza verde pedir expulsar jota pe hernandez,Politica
2024-01-22,secuestro alargo obra piedad cordoba ingrid betancourt,Politica
2024-01-22,propuesta presidente petro pacto partido,Politica
2024-01-21,piedad cordoba cuerpo senadora trasladar quibdo honra funebr,Politica
2024-01-21,familia gratitud sigifredo lopez recordar piedad cordoba,Politica
2024-01-21,foto veia piedad cordoba turbante,Politica
2024-01-21,centro democratico pierre garcia milton restrepo pertenecer partido,Politica
2024-01-21,piedad cordoba vida luz sombra senadora fallecio 20 enero,Politica
2024-01-20,agradeci haber ir selva recoger yo claro roja piedad cordoba,Politica
2024-01-20,incansable luchadora paz rodrigo londono reaccionar muerte piedad cordoba,Politica
2024-01-20,piedad cordoba ivan cepeda registrar tristeza muerte senadora,Politica
2024-01-20,quedar tarea perdonar ingrid betancourt muerte piedad cordoba,Politica
2024-01-20,piedad cordoba hijo fallecido senadora pacto historico,Politica
2024-01-20,piedad cordoba hugo chavez aliado defensor fallecido senadora,Politica
2024-01-20,cabal lafaurie reacción distinto muerte piedad cordoba,Politica
2024-01-20,piedad cordoba muerte sabado medellin,Politica
2024-01-20,fallecio piedad cordoba polemica senadora colombia,Politica
2024-01-20,piedad cordoba pasar curul ocupar senado muerte,Politica
2024-01-20,murio piedad cordoba reacción distinto lider politico colombia,Politica
2024-01-20,pierre garcia señalado lider banda marioneta,Politica
2024-01-19,feminista planton exigir salida hollman morris rtvc,Politica
2024-01-19,dejar normalizar acoso nicolas alcocer petro video familia presidencial,Politica
2024-01-18,sector politico gremial consternado ataque finca valle cauca,Politica
2024-01-18,mujer congresista pacto historico firmar carta apoyar hollman morris,Politica
2024-01-18,alvaro uribe defender hermano cuestionado vinculos paramilitarismo,Politica
2024-01-17,cambio radical aliado gobierno oposicion envidia resentimiento,Politica
2024-01-16,oposicion cuestionar designacion aldo cadena presidente eps,Politica
2024-01-16,astrid sanchez falta voluntad politico choco tragico derrumbe,Politica
2024-01-15,demanda buscar sacar carlos amaya gobernacion boyaca,Politica
2024-01-15,plan austeridad ministerio defensa   secreto,Politica
2024-01-14,ivan duque reforma gobierno petro pobresista progresista,Politica
2024-01-14,reconocer momento enilce lopez aportar dinero expresidente uribe,Politica
2024-01-13,uribe duque elogiar anuncio alcalde medellin consumo espacio publico,Politica
2024-01-11,devolver exigencia registrador funcionario secuestrado,Politica
2024-02-17,panamericano habrar mocion censura senado hara debate perdido sede,Politica
2024-02-16,debate mocion control habrar reinicio sesión congreso,Politica
2024-02-16,camara representante citar mocion censura ministro salud,Politica
2024-02-16,andres calle presidente camara hablar tiempo reinicio legislatura,Politica
2024-02-16,congresista señalo participar agenda congresista viernes,Politica
2024-02-16,viernes arrancar contrarreloj reforma salud pensional analisis,Politica
2024-02-15,astrid rodriguez dejar cargo polemica perdida sede panamericano,Politica
2024-02-15,julio cesar trián explicar reforma constitucional reducir receso legislativo,Politica
2024-02-14,senadora pacto historico hablar tiempo reforma social,Politica
2024-02-14,miguel uribe paloma valencia senador reuniran secretario luis almagro,Politica
2024-02-14,20 congresista pedir presidente petro pronunciar él situacion venezuela,Politica
2024-02-13,iniciar semestre decisivo congreso pasar reforma social,Politica
2024-02-13,senadora andrea padilla manifesto peligroso gobernar resentimiento,Politica
2024-02-13,senador centro democratico reforma empobrecir progresista,Politica
2024-02-13,cumplir 9 mes consejo anular eleccion carlos hernan rodriguez,Politica
2024-02-13,iniciativa buscar proteger derecho obligación nucleo familiar,Politica
2024-02-13,corregir reforma ojala hundir salud paloma valencia,Politica
2024-02-12,citar ani congreso presentar informe evaluir diseño metro,Politica
2024-02-12,congresista pedir presidente petro cop 16 ambiental hacer bogota,Politica
2024-02-12,vivir burbuja senador miguel uribe presidente gustavo petro,Politica
2024-02-11,tumbar presidente gustavo petro humberto calle,Politica
2024-02-11,inesperado visita benedetti palacio san carlos   secreto,Politica
2024-02-10,paloma valencia pedir partido verde liberal abandonar coalicion gobierno,Politica
2024-02-10,duro carta humberto calle enviar luis almagro secretario oea,Politica
2024-02-09,proyecto ley creer fondo mujer periodista entrar tercer debate,Politica
2024-02-08,name confiar actor har respetar magistrado corte,Politica
2024-02-06,cabal denuncia harian minga indigén casa bogota pedir proteccion,Politica
2024-02-06,congresista demandar fiscal barbós pedira quitar placa tener nombre,Politica
2024-02-06,secretario senado denuncio esquema seguridad,Politica
2024-02-05,agmeth escaf denunciar persecusion ataque rtvc hollman morris responder,Politica
2024-02-05,jota pe hernandez colombia necesitar bukele alguien pantalón,Politica
2024-02-05,urgente introducir marco etico red social david luna,Politica
2024-02-04,jose jaime uscategui presidente petro preso negociacion eln,Politica
2024-02-04,viaje maria fernanda cabal cumbre conservador ee uu   secreto,Politica
2024-02-04,congresista pacto irar cidh denunciar ruptura institucional,Politica
2024-02-03,desafio institución repudiar name trino petro,Politica
2024-02-03,pedrazar petro ver video campana asustar incoherente,Politica
2024-02-01,congresista cuestionar gobierno candidatura oficial panamericano,Politica
2024-02-01,miguel uribe pedir alcalde galar reconsiderar zona consumo droga,Politica
2024-02-01,nobel paz maria fernanda cabal cuestionar nominacion presidente petro,Politica
2024-02-01,choque patricia tobon comision 1ª camara tramite ley victima,Politica
2024-01-30,citar comision accidental metro congreso verificar avance obra,Politica
2024-01-29,razón aplazar diligencia nicolas petro comision acusacion,Politica
2024-01-26,41   aeronave fac operar momento uscategui,Politica
2024-01-26,citar mindefensa control politico aeronave fuerza aereo,Politica
2024-01-25,juvinao elector estar apoyo petro pedir perdon,Politica
2024-01-24,pais preparado enfrentar incendio forestal,Politica
2024-01-24,cathy juvinao minsalud dorito salir pedir renuncia,Politica
2024-01-24,entrar campaña año elección david luna,Politica
2024-01-23,mensaje calle gobierno claridad favor pensar hablar,Politica
2024-01-23,samy merheg caso marioneta actividad ilicitar,Politica
2024-01-23,ivan name negar vinculo rastrojo indagacion corte supremo,Politica
2024-01-23,critica ministro salud polemico pronunciamiento tributario,Politica
2024-01-23,alabao vallenato congreso adio senadora piedad cordoba,Politica
2024-01-22,acción apegar alto principio institucional name,Politica
2024-01-22,vivo piedad cordoba llegar presidente gustavo petro homenaje congreso,Politica
2024-01-22,maria fernanda cabal denunciar presidente gustavo petro participacion politica,Politica
2024-01-22,choque propuesta referendo calle gobernador rendon reunir,Politica
2024-01-22,piedad cordoba detalle homenaje habra congreso abrir publico,Politica
2024-01-21,cuerpo piedad cordoba estara camara ardiente congreso familia,Politica
2024-01-20,congresista seran ponente reforma salud senado,Politica
2024-01-18,congresista enredado escandalo corrupcion,Politica
2024-01-16,innovar abordar incendio actual calle minsalud,Politica
2024-01-15,proyecto buscar eliminar impuesto saludable plastico,Politica
2024-01-14,futuro verde ad portas convencion   secreto,Politica
2024-01-13,pavimentar él camino bukele 2026 representante catherine juvinao,Politica
2024-01-11,radicar mocion censura ministra deporte astrid rodriguez,Politica
2024-01-11,fastidiar presidente mitomano maria fernanda cabal gustavo petro,Politica
2024-01-10,maria jose pizarro unico ver pais garantia impunidad elite,Politica
2024-01-10,gallo crisis invima preocupante seguir poner juego salud,Politica
2024-01-10,vacuna covid denunciar falencia aplicacion anuncio linaje circular,Politica
2024-01-10,anunciar mocion censura ministra deporte presidente pedir renuncia,Politica
2024-01-09,representante hernan cadavid denuncio alfredo saade,Politica
2024-01-09,juvinao cambio vendriar maria antonieta,Politica
2024-01-09,ministra tener instrucción pago panam sports,Politica
2024-01-09,senado pagar él contratista proveedor asignacion minhacienda,Politica
2024-01-08,presidente petro amarro mano pie fuerza publicar david luna,Politica
2024-01-08,abezar ley chao marca mandatario gobernador local deberar aplicar,Politica
2024-01-07,petro invento violencia fenomeno explosivo,Politica
2024-01-07,cepeda votar negativamente reforma salud cero conciliacion,Politica
2024-01-07,cepeda ver autoritarismo gobierno querer concertar reforma,Politica
2024-01-05,cabal respaldar propuesta gobernador revivir frente seguridad antioquia,Politica
2024-01-04,congresista habian advertir perdido panamericano,Politica
2024-01-03,incapacidad alevosio presidente senado gobierno escandalo panamericano,Politica
2024-01-03,debate afín gobierno contrario perdido sede panamericano,Politica
2024-01-02,pedir gobierno presidente petro claridad reforma tributario,Politica
2024-01-02,david luna pedir repetir eleccion vicepresidencia concejo bogota,Politica
2024-01-02,insistir presidente petro firmar ley chao marca gobierno local,Politica
2024-02-18,lafaurie critica frente ganadero venir sector atizar violencia,Politica
2024-02-17,reunion gobernadora choco delegacion gobierno mesa eln,Politica
2024-02-17,delegacion gobierno mesa eln reunira gobernadora choco,Politica
2024-02-16,senador reitero guerrilla persona dejar libertad,Politica
2024-02-16,consejero delegacion eln dialogo paz hablar reforma gobierno,Politica
2024-02-16,mesa dialogo elegir región realizar acción humanitario,Politica
2024-02-15,beneficiar sufrir hecho victimizant ocurrido 1 ° enero 1985,Politica
2024-02-14,señalo tema revisar ciclo afectar poblacion,Politica
2024-02-14,nubia cordoba comunidad centro acuerdo negociacion,Politica
2024-02-14,eln anuncio escalada violento gobernadora nubio cordoba dudar voluntad paz,Politica
2024-02-13,cese funcionar convertir él hostilidad gobernador nariño,Politica
2024-02-13,alerta desabastecimiento medicamento choco paro armado eln,Politica
2024-02-13,comunicado frente operar departamento anuncio paro armado zona,Politica
2024-02-13,documento referir negociador publicar w,Politica
2024-02-13,central responsable ataque armado ruta escolar,Politica
2024-02-12,miembro delegacion gobierno balance ultimo ronda dialogo,Politica
2024-02-12,delegacion gobierno mesa eln hablar gobernadora choco paro armado,Politica
2024-02-12,avanzar busqueda desaparecido woodward,Politica
2024-02-12,reto suponer gobierno adelantar proceso paz simultaneo,Politica
2024-02-11,consejo seguridad onu entrego balance visita colombia,Politica
2024-02-11,obstaculo advertir proceso paz marquetalia,Politica
2024-02-10,valle consejo seguridad onu cerro visitar verificar avance paz,Politica
2024-02-10,cuba aceptar acompanar proceso paz solicitud gobierno marquetalia,Politica
2024-02-10,visita consejo seguridad onu firmante paz caqueta,Politica
2024-02-10,duda juridica iniciar proceso paz ivan marquez,Politica
2024-02-09,gobierno anunciar inicio proceso paz marquetalia ivan marquez,Politica
2024-02-09,presidente petro recibio consejo seguridad onu hablar,Politica
2024-02-08,fondo multidonante ayudar yo transformar territorio presidente petro,Politica
2024-02-08,claro rojo pedir consejo seguridad onu reunir victima,Politica
2024-02-08,consejo seguridad onu colombia agenda jueves,Politica
2024-02-08,mision verificacion onu perdio vista mandato sergio jaramillo,Politica
2024-02-07,julian gallo responder jep pedir sancionar,Politica
2024-02-07,funcionar fondo multidonante paz anunciar gobierno eln,Politica
2024-02-07,lider extinta farc amenazar apartar él decisión jep,Politica
2024-02-07,clave firmo habana sexto ciclo eln,Politica
2024-02-06,agenda consejo seguridad onu visita colombia,Politica
2024-02-06,gobierno eln acordar crear fondo multidonante proceso paz,Politica
2024-02-06,decreto gobierno amplio cese fuego eln,Politica
2024-02-06,otty patino eln mantener secuestrado infringir cese fuego,Politica
2024-02-06,posición encontrado prolongacion cese fuego eln mes,Politica
2024-02-06,gobierno eln acordar extender cese fuego bilateral 180,Politica
2024-02-05,decision prorroga tregua eln cierre 6 ° ciclo aplazo mañana,Politica
2024-02-05,clave proceso paz eln prorroga cese fuego,Politica
2024-02-04,independientemente cesar eln secuestro acabar él onu,Politica
2024-02-02,detalle visita consejo seguridad onu colombia,Politica
2024-02-02,tibu instalar oficina local mecanismo verificacion cese emc,Politica
